a,e,i,aop,s,p,f,GDoP,HDoP,dV,T,Decomp
19360.702035103226,0.012127855600705133,46.04428402126338,323.9025146201597,6,6,0.11354613194547378,2.274644422030721,0.904484074655566,0.012950273332101477,36.0,0.7405753169588732
13199.434228997108,0.04054350400509948,31.47595584944308,340.0756141223035,7,5,0.02312520980579763,2.977393557407689,1.1923973883101255,0.009914824321024482,35.0,0.7750319750664015
13207.377176115055,0.02427396440034023,32.18660761244761,328.4724918795339,7,6,0.05998054676833056,2.6165380207933016,1.0317225538721564,0.009882059184271399,42.0,0.8607274820054759
11687.018405689869,0.01068898542900804,14.88885458311204,133.9936934327081,10,6,0.07449710628276596,3.8409476746253204,1.244544416129556,0.007426848565136653,60.0,1.219548584290618
11687.018405689869,0.00523178975947169,16.6439337099424,244.87316075667678,9,4,0.11349685449502811,7.614026930019426,1.5636155351088492,0.007820547496702614,36.0,1.1352944483937337
13389.211019731909,0.05900378365042336,87.51627332030256,344.0024625368329,7,6,0.8883849365395824,2.030592535227485,1.054327402151093,0.012595446326323863,42.0,0.8380580282367911
14168.331193983708,0.0300795689214465,20.393755017454673,225.47405618121903,5,10,0.26929379980330403,2.4652907823859245,1.0787235951341958,0.010131250807313497,50.0,0.9871284571796703
11687.018405689869,0.007287105647566034,22.689267674502112,23.9698752613223,8,7,0.09145201937390594,2.986345740975427,1.038352766408002,0.009211844221320991,56.0,1.1038217912640111
13208.898161008427,0.025428227521925216,31.51896955090401,339.5867725629693,7,8,0.062458746572024174,8.401474996591682,0.8324229782495547,0.009924026631075004,56.0,1.4181438318722788
14001.475422473324,0.04969371961078263,51.02346161693329,235.744810536278,9,4,0.9886639750111932,2.383244963580807,1.0975165551346946,0.007750333372757807,36.0,0.7581231081010513
14143.28482294539,0.02723084020271481,47.08923289264696,73.4806375142457,5,4,0.8910550176912617,5.745127037509398,3.1058770119620505,0.007359666936334751,20.0,0.978997340289924
14260.44390272992,0.03202225417708647,39.44847146547494,150.91386080756345,6,5,0.18261620629279496,8.517034160101119,1.491919139013976,0.011537229076010671,30.0,1.1553078576940892
11670.851898703384,0.074361027382874,30.999551329309444,33.94781047284178,7,7,0.030510477852158362,2.7257333316057264,1.041418618217247,0.011435755436682606,49.0,0.9794104458222365
14146.37945051034,0.02567054493660732,48.136297680100874,81.89776904245592,5,8,0.7781605705488729,2.120690724774845,0.9876869619553412,0.012411962383472827,40.0,0.8044790090248334
12433.599905669098,0.01996932096054638,22.858754540402522,133.73328179783434,8,7,0.016772141077100206,2.3021572250087248,0.9640209128747286,0.00884801457891323,56.0,1.0701435579776168
14085.850352543306,0.0409937760158671,53.63967877570567,72.16439005895097,6,4,0.01569406462687653,4.420683070952273,1.6679213263227677,0.009484944633157579,24.0,0.7358494064369453
19233.176857316103,0.04539191512411479,29.85843440588339,315.9194683123167,6,10,0.2589204183457288,1.5860979019249932,0.7995713998290979,0.013109946934666926,60.0,1.095842163521537
14088.887856222284,0.04567378852525694,48.28922699558845,62.747324240192036,5,4,0.8834195905199839,7.058591291712061,3.309756832548129,0.006663946933837322,20.0,1.1128215607907168
19531.617689168546,0.04040777577990367,41.79536327392479,59.84129687234623,6,8,0.13792598922805793,5.686550227764525,0.9056217202474353,0.01473924481066817,48.0,1.1165275737723774
20464.506316017043,0.011738648243420104,46.096153698321615,129.5752330294854,9,3,0.18074669922625752,2.7086562585015628,1.2677109009194645,0.014464162506827858,27.0,0.6406351346819547
11687.018405689869,0.02136165940250255,23.892835766569938,22.762052277082734,9,6,0.1034767966286964,2.4085086041817876,1.003072672075338,0.008555584275013638,54.0,1.0445984362434615
22394.584860379808,0.015259284865242265,62.687876133736715,282.38964368286554,4,5,0.3891540032881502,3.4303923646182044,1.5413698515961425,0.01636724331012731,20.0,0.6043176059293722
11680.8301223091,0.0012314018992537305,39.44847146547494,150.91386080756345,9,5,0.01537794469102595,2.2532481564295224,0.9525000640645416,0.008956796053242483,45.0,0.8885890327626782
13199.434228997108,0.00011405455898638207,33.09318374809913,320.7317488294691,7,6,0.056012545637540045,3.226971273316831,0.9830246634611668,0.011142848492781077,42.0,0.8860561035062592
13502.900798451315,0.07335142545689319,51.0230319960561,316.7498450296199,7,5,0.26026921974076794,2.3022457779035053,1.0670711261898485,0.011671300721899978,35.0,0.7364960265686424
14090.6728303486,0.040905198837873136,50.018501307497296,76.24880374519395,6,4,0.11302671056537004,4.267453478623464,1.8412334926794145,0.006706800277907422,24.0,0.7374856994013254
13844.92620959393,0.07335142545689319,63.26400246224998,317.51273119182827,8,4,0.18670314838765167,5.976023828340438,1.2215910728752366,0.01111673754666405,32.0,0.9334113939846475
13953.276144709629,0.050630988120801204,51.961396325558646,231.12454311860344,5,9,0.13565089873641195,2.0521399920735623,1.0309511951593366,0.013036711116688917,45.0,0.8860104580010236
12728.947328416347,0.015681425918758,64.69704505304401,85.13626096465465,8,4,0.3358828721616432,2.5522297965777816,1.2198143828759673,0.011880866070424795,32.0,0.7095800866069071
13502.900798451315,0.05005388209415809,52.13007226101011,317.51273119182827,6,4,0.15496179544596406,8.399102738921838,2.1224190038776607,0.006094703688856097,24.0,1.1376362706996759
19525.89001947008,0.009344141952888874,44.90992806324807,11.424439169239484,6,7,0.22982406024350258,2.0067234496885415,0.9724648415258733,0.013987495297840642,42.0,0.8313510331855408
19107.60297626383,0.05201745649757501,54.396645459057055,270.08719981861094,3,7,0.4905453676737681,3.804033262633612,1.6053782978971558,0.013660078366359275,21.0,0.649224058291477
14743.952098641214,0.015949882821571087,30.5095209243095,36.12098077835007,7,7,0.7615967951127457,1.8869992730815612,0.8890591267708011,0.011500699701391505,49.0,0.934548150491425
14146.54142807207,0.025640652244607768,46.226281739634324,68.38768514416293,5,4,0.7928386931988349,6.147216638867826,3.194681035577495,0.006829534710127974,20.0,1.0228781583468751
14137.697217098465,0.028722682033430015,46.23360556602125,63.47247139257698,9,4,0.879713107498793,2.3619166209058102,1.13611604471947,0.00737425739918773,36.0,0.7599190312445354
13207.377176115055,0.02041474076995102,43.36179311739801,320.7317488294691,7,7,0.009460624644851534,2.583137335853401,0.9269301043964272,0.011303509085081518,49.0,0.9658335764944668
19107.60297626383,0.035124293215019586,49.206945029270564,283.160012044225,3,7,0.35231696016695163,3.8332202000996194,1.6434962419479158,0.01270222964245373,21.0,0.6548106114949067
14090.6728303486,0.045267220552439966,50.018501307497296,76.24880374519395,6,4,0.19391984054185857,4.242190520357319,1.815050551413151,0.006685112947731826,24.0,0.7333688504681121
18504.567822733385,0.05525237512010657,29.85843440588339,231.0630684550906,6,10,0.24153355682616384,1.6050433187158522,0.7992896244435024,0.015184924524280129,60.0,1.096652670083325
14199.379670007265,0.024909054818489224,31.85112152657145,225.4793280541626,6,9,0.3135091945343166,1.7430209149341005,0.8065026849782428,0.010147071854841204,54.0,1.004504809225701
21674.103652492286,0.004847980239821846,66.33561427888688,159.51657570883305,4,5,0.5632421855634119,3.4789438563836304,1.6095423658271284,0.014686101433824778,20.0,0.6142267470260434
14146.37945051034,0.02567054493660732,55.35834195662678,81.89776904245592,5,8,0.8176500745442153,2.0442946527092527,0.9694182914952261,0.014635821321629449,40.0,0.8001727229515249
24549.8229636433,0.02899445929758628,52.77402513402642,20.43493741320164,6,6,0.15295583330614448,2.1540998871884,0.9394317492863689,0.024204775637557505,36.0,0.7379995739821923
14134.487101136045,0.02578224745580238,31.85112152657145,103.14008567170791,6,8,0.322078118820772,1.9736954397840845,0.884336974831572,0.010674845799323096,48.0,0.9213672851070167
11687.018405689869,0.009990741135424792,26.439256979530718,173.35300731411579,10,6,0.0892485102577042,2.0937721398270686,0.8939775739217473,0.008710725188655595,60.0,1.122073368728082
14538.393928552625,0.07488235426264032,33.972516420379776,50.84764879894078,7,7,0.104532766567307,1.8804660305191043,0.8493777820627679,0.012062321915101768,49.0,0.9315625313591418
13283.21254690778,0.006535026421856556,14.88885458311204,131.96719012934165,9,6,0.10193755041728392,6.118028859880304,1.3102538182978078,0.008075588669728153,54.0,1.2511062197873515
13283.21254690778,0.0120242222323613,14.88885458311204,111.66032874511919,9,6,0.10835079823267757,9.487194596855407,1.3078064229149633,0.008194624612401861,54.0,1.4948799471471543
11687.018405689869,0.005096512249194325,16.6439337099424,257.93450371946125,8,7,0.09333855822853099,4.083349092712115,1.2375669508736535,0.007851363275575066,56.0,1.1663222371333137
13283.21254690778,0.004946474344115062,14.88885458311204,126.31726181330802,9,6,0.9955418061510427,3.340798910931933,1.333200383964238,0.008120143147935825,54.0,1.1059715027312158
11687.018405689869,0.02136165940250255,24.287444778449334,22.762052277082734,9,5,0.10644621614385101,2.7198174211586115,1.1364837617084083,0.008554453598704029,45.0,0.9205946134152247
13207.377176115055,0.01684289492483355,43.36179311739801,320.7317488294691,6,6,0.009460624644851534,2.6367291161654163,1.0694822919231242,0.010716179497742574,36.0,0.7673570543076204
12482.158796466669,0.00011405455898638207,33.09318374809913,314.74944236555984,7,6,0.056012545637540045,2.6051036282446933,1.0292868022452413,0.0110328240015462,42.0,0.8600946125907014
18869.84303199959,0.04237976026742296,50.99726287827979,270.08719981861094,3,7,0.4952720786754118,3.894204499050497,1.6353645287767558,0.01239426409291274,21.0,0.658970614570804
22104.26479726494,0.004653777432701955,53.7024196329466,74.260874357175,9,3,0.5607891228270505,2.5052954775543568,1.2015420768908058,0.012318513183697415,27.0,0.6265526842751796
14027.127478841907,0.06313024160596192,51.9417942197337,256.0653619691207,6,4,0.1756234865065318,4.5720621519268505,1.652326060401907,0.006837647900691996,24.0,0.7474603833980049
19525.89001947008,0.018787527980479148,44.31110920900501,20.506384136436473,6,3,0.2926364929346885,5.195535862243014,2.292872790723294,0.010659681123124534,18.0,0.8164345627009103
22524.683821416897,0.03421478185377627,40.88229244437211,58.993684041864185,6,8,0.0758035865061995,3.049579426431394,0.8272935327672735,0.016792212146241912,48.0,0.9647491340285894
13063.018418585718,0.030829573252998295,42.59644059999084,339.5867725629693,7,8,0.0839635500242496,2.115806841773459,0.8330447007369322,0.013211700824005227,56.0,1.053907331611415
13243.905550070713,0.018305719370842206,40.00364920541675,36.12098077835007,7,5,0.1540745205798943,2.7267125402188515,1.1229110921352463,0.009984534464968095,35.0,0.7588655927352297
14524.171926850657,0.02041474076995102,43.90595491553487,252.63309687616763,7,7,0.009460624644851534,2.1261433446657936,0.8583834750572379,0.013071029163370565,49.0,0.9421497118171571
14168.331193983708,0.028434912635596103,20.393755017454673,33.05853889453827,5,10,0.3292756280290886,2.447884434494195,1.0807141311910444,0.01010618030759593,50.0,0.9865494691731429
14027.127478841907,0.06750388589291165,54.42088085150683,256.0653619691207,6,4,0.2731604420320042,5.331758610339208,1.603519541258228,0.008176889838319252,24.0,0.8103404621596764
11687.018405689869,0.009990741135424792,26.439256979530718,164.49251709635723,9,6,0.0892485102577042,2.2876524118844515,0.9575899138295232,0.008787529695566383,54.0,1.0365876547971533
22229.93499438339,0.007896058185199915,64.17157820145545,294.0235215452668,7,3,0.4901428174177108,3.692490022913387,1.6666249022491781,0.013306857759956162,21.0,0.6460139931850865
13502.900798451315,0.02969901214074347,52.13007226101011,263.1936373783307,7,5,0.15496179544596406,2.475309751896012,1.0403763617593842,0.012219997454187411,35.0,0.7421660328820391
14002.649163596849,0.009790108549147292,31.917664206478577,135.70271450743277,9,5,0.7580668661138824,2.0084691190623474,0.911479283974685,0.011728761579350759,45.0,0.8758773275196592
14027.127478841907,0.06203699207265621,52.7998443345359,256.0653619691207,6,4,0.13376880036136976,4.515359565605767,1.6335909342150134,0.007163403224855993,24.0,0.7414520457036038
13199.434228997108,0.005257661760629079,26.530821295278862,320.7317488294691,7,7,0.15199623656069444,6.287716371228177,0.9549950172284736,0.00884294339137874,49.0,1.1732852780664111
19835.331979520983,0.10139475456368748,70.35084570315013,163.33337975716142,4,5,0.6852250848445616,3.889145060877987,1.7793775926899438,0.013896487802785054,20.0,0.6620729027309668
14090.6728303486,0.06672255862675,56.17212490830638,79.16244175672858,6,4,0.0012696196068132243,4.3845357119878425,1.5681969693845852,0.010459429998792553,24.0,0.7260845921318481
22137.45456832932,0.03793900176641116,50.99726287827979,311.00398553105754,3,6,0.46348317543895695,4.638176901534755,2.046024836146054,0.014135891363709038,18.0,0.739148510791822
13207.377176115055,0.0029109675363701475,32.18660761244761,319.41721494873076,7,7,0.07489284415889078,2.295247657579802,0.8973205837818656,0.0106230434364834,49.0,0.9516567739766676
13197.862014974917,0.005257661760629079,27.002738931395736,320.7317488294691,8,7,0.15199623656069444,1.950241199962662,0.8596571967134564,0.008695354949985575,56.0,1.0488701093178123
14056.48356936923,0.012328456292310023,46.096159661160264,55.41301234303313,8,4,0.020237715756561837,3.421533616469347,1.6604859263103142,0.0091941469353634,32.0,0.7812096809430925
24555.754605639773,0.019442386414895048,66.7851828206939,29.658103110886543,6,3,0.4635774445370236,6.197772048415851,1.9420078559872227,0.02040554050420775,18.0,0.8721189937013816
11061.495663441958,0.016098110044539756,39.37890879717345,89.78625654955194,6,5,0.2282032192622825,6.53429477395229,1.849152511298249,0.00633880402094138,30.0,0.9918656980629077
14150.819198864267,0.038077225353549765,48.36286045301911,46.729314612669036,6,4,0.8976649890276306,4.000910482962374,2.06890633787828,0.007308864144472881,24.0,0.7406069642631463
14027.127478841907,0.06426792828794342,52.46461499191188,256.0653619691207,6,4,0.1709754191267438,4.550751242074048,1.6371681546874242,0.007042167412168174,24.0,0.7446357128096648
13283.21254690778,0.006535026421856556,14.88885458311204,154.84817005425788,9,6,0.10193755041728392,7.056560498587168,1.307409788771365,0.008154153033320304,54.0,1.3123697968056336
14256.74589455848,0.00523178975947169,20.1024605144406,244.87316075667678,8,5,0.010308878159065317,2.8588181688100707,1.2606597071974328,0.008321101923448915,40.0,0.8542460205449812
13001.739247005793,0.04433044609710038,32.612216612658614,34.821515023147256,5,10,0.7471993496711359,2.0595194882510532,0.9817863240928102,0.010073595866833651,50.0,0.9640616936839524
11698.56827617526,0.01928879862926975,30.393900627229197,93.71435691850726,10,6,0.37443382805205844,1.8995338719158705,0.8528434179926465,0.010111807968519432,60.0,1.1116065724156234
13237.00471217865,0.014675532230829583,46.3329239894254,64.58666009716862,7,5,0.2641398340082389,2.3666821342951234,1.0860455188117855,0.012207210052106407,35.0,0.7405415994712589
13237.00471217865,0.019291467908341055,30.5095209243095,36.12098077835007,7,6,0.7615967951127457,2.2518526995537593,1.0587600007018285,0.009457557798405422,42.0,0.847139187809
13840.710494495128,0.11476591752087958,51.0230319960561,317.51273119182827,7,4,0.321825081081298,3.6601871994411974,1.3922574443289224,0.010825718049053735,28.0,0.7158662143312822
13502.900798451315,0.05005388209415809,45.396533010512236,324.70318815766393,8,4,0.16297207424335158,3.2285149070407035,1.5616562586259417,0.009301234863265732,32.0,0.7647062734001524
23727.346643491746,5.6759640214065765e-05,40.88229244437211,84.0970698357749,6,8,0.05634776368924432,1.9713535781525269,0.8519370397959559,0.024154709791689332,48.0,0.9196008968853941
13267.533631566625,0.0156855294207196,30.5095209243095,291.05563798964954,7,5,0.11676474522492972,3.90450533509319,1.1732850117629081,0.009653064282680509,35.0,0.823111244266109
14142.704051630932,0.03981078355106299,47.368606680417855,68.4216127232553,9,4,0.9018456246844011,2.4241212627147197,1.1932540902231743,0.007697005364521261,36.0,0.7665662204651149
21669.091627370206,0.03600038176794715,66.36175185630574,142.43321036293833,4,5,0.6793433287087829,3.802546587331799,1.8974925335576485,0.013807840005923394,20.0,0.6682645258603009
13199.434228997108,0.005210975650425441,19.682884913874446,96.6010566624963,7,7,0.22848717899193022,2.716703762134359,1.1912075890684748,0.008861386371263371,49.0,0.9889381242643029
13243.905550070713,0.0064845193115332656,30.525430192856735,36.12098077835007,7,5,0.40147397362096987,2.6282502611094882,1.2431666985939693,0.009430250006705092,35.0,0.7626388192399589
15290.827172461073,0.03184836219377265,39.814708840796364,53.24286985715991,8,4,0.09757330512398932,2.993503973170846,1.5108126688526853,0.009689856885396628,32.0,0.7501895092185487
18869.84303199959,0.034505907750281006,50.99726287827979,270.08719981861094,3,7,0.4952720786754118,3.8751968882950276,1.6275200747048346,0.012436010823606089,21.0,0.656804917171717
12686.215250021965,0.02802064043944493,31.910350774197024,54.21800818604064,7,7,0.42953909245402333,2.0738696751229235,0.9250773788298815,0.012301393425587798,49.0,0.9445224835661882
13243.905550070713,0.012020321316051439,42.11819068844413,43.49150205437292,8,5,0.40147397362096987,2.1402610130617816,0.9990583532848104,0.010430269643328762,40.0,0.8060128663104259
13001.739247005793,0.04433044609710038,32.612216612658614,34.821515023147256,5,9,0.7471993496711359,2.2287776887784014,1.0475392820018783,0.010282266880077393,45.0,0.8941417163784888
24583.457737116652,0.034319317748346526,57.502924986708564,323.7521383853466,6,6,0.14341271438185643,2.367232018971346,0.8661835244753311,0.021617086033738072,36.0,0.7424300554722528
13197.862014974917,0.0023848832883622204,27.671554431973796,320.7317488294691,8,7,0.29509251975321515,1.9211388934570581,0.8848588861361245,0.009336383761685546,56.0,1.0494871064042475
13459.956043263617,0.059552397825273926,57.008313595573085,311.687999857332,8,4,0.13642954938341995,3.9080492927428643,1.2655650419503566,0.008707479983657018,32.0,0.7830279783082925
13199.434228997108,0.005257661760629079,26.530821295278862,320.7317488294691,7,5,0.15199623656069444,7.58891726244363,1.2830742343357509,0.008603956870405584,35.0,1.1092036445514606
11687.018405689869,0.00523178975947169,18.545541896881158,244.87316075667678,10,5,0.11148712639679513,3.080696807812754,1.1803554623968116,0.00830612487843534,50.0,1.0199833549934918
14395.374965945037,0.04433044609710038,32.612216612658614,34.821515023147256,5,10,0.7471993496711359,2.0437343336843834,1.0193933797374841,0.011126898861523071,50.0,0.9661182933878065
10920.348217810366,0.016821132476693968,57.16929693434756,90.01047822665157,8,4,0.39205699848314013,2.6065528888873946,1.2257375211046864,0.01485695364810825,32.0,0.7123533826605511
11687.018405689869,0.009990741135424792,16.431536539788077,134.59531043792586,10,6,0.10193755041728392,3.1284275322249,1.1551031300850156,0.007685880932115024,60.0,1.1822684571270623
11079.998248635322,0.016098110044539756,40.11559813765018,83.36431246763803,6,6,0.3132694621726375,2.5788138030631895,1.165403148354632,0.00842432790651937,36.0,0.7711845780184098
11687.018405689869,0.00523178975947169,18.828455352295748,248.8713480094669,10,4,0.1404583196292494,3.784387846102961,1.38980134145105,0.008421932702536068,40.0,0.906258335684127
11698.56827617526,0.01928879862926975,30.393900627229197,115.98936701418859,9,6,0.37443382805205844,2.0993125602836598,0.9241666905278045,0.010818411619339293,54.0,1.0267787827524617
18708.78745437534,0.012099785202577613,57.41692547335359,283.160012044225,3,7,0.34753887774346337,3.498509699105748,1.5154029561241598,0.012777711349240984,21.0,0.6190273374411708
13208.898161008427,0.025428227521925216,31.51896955090401,339.5867725629693,7,8,0.050124878374439644,8.401474996591682,0.8324229782495547,0.009924026631075004,56.0,1.4181438318722788
19763.81425115459,0.021681775162066083,42.30699479659236,3.280956445866898,9,3,0.16549138819927722,2.773060026496278,1.2960431031480866,0.010859971194953013,27.0,0.6462024877838647
14146.37945051034,0.02567054493660732,46.16029379811293,67.77273529448956,5,4,0.2591571260773387,8.683503734877323,3.2632378044787536,0.006500891301030406,20.0,1.2503377958048223
11687.018405689869,0.009451409582538876,16.963314873798172,135.70271450743277,9,5,0.10912041644324527,9.826363299461564,1.3324407313599762,0.007597384584889249,45.0,1.4182681370134453
14147.183512231793,0.026603328475701644,46.0456992531466,68.4441000333413,5,4,0.01904183904189727,8.14312645548435,3.1876702513598385,0.006503710562133756,20.0,1.1927417188945266
14094.6489445586,0.04048761315950891,48.50816774608595,82.26131631726918,8,4,0.7158309866977981,3.0099519326876543,1.4585803885348163,0.007843089048836228,32.0,0.7473038153136351
13482.502804165968,0.003095790437672008,38.42306257838233,320.7317488294691,7,6,0.03458557943394497,2.3122647814846076,0.9647545112302742,0.012800879282125033,42.0,0.8430596771569441
19763.81425115459,0.01053291547957478,42.30699479659236,3.280956445866898,9,4,0.16549138819927722,2.050997371672139,0.9454911047734209,0.015113777167936144,36.0,0.7336204496945515
14142.704051630932,0.024947104050930344,46.10150419068745,68.72708641437325,5,4,0.8471758755591511,6.1829049129274365,3.2762625908853433,0.006789023456238719,20.0,1.0374816842526018
13580.9226727468,0.05271608156724675,50.80225348366395,76.59332995575909,6,4,0.2296822464970321,4.205120490190343,1.6932541923099784,0.009040228623479222,24.0,0.7214539853161224
13199.434228997108,0.023830852277352543,29.266051005895,90.60149100027104,7,5,0.16631738672956647,2.9814187282817857,1.25033146668373,0.009341522209653683,35.0,0.7790293582119987
11687.018405689869,0.005096512249194325,16.6439337099424,257.93450371946125,10,6,0.06601683440423306,3.0774554983585105,1.158965098622041,0.007984364617958314,60.0,1.1803507342489779
11687.018405689869,0.00523178975947169,14.875144315208612,246.2923566311805,10,5,0.11104958972865005,4.374331431788064,1.3789667964233225,0.007633119608745154,50.0,1.093544330712213
13502.900798451315,0.05005388209415809,52.13007226101011,317.51273119182827,6,4,0.14062486120062528,8.399102738921838,2.1224190038776607,0.006094703688856097,24.0,1.1376362706996759
13447.21371217236,0.07347995163073409,53.59674673966698,78.98248503167017,6,4,0.016105176881990174,4.737523352973827,1.636313010483526,0.008958152091337825,24.0,0.7601264668919075
13175.196393319846,0.01811605603540979,26.530821295278862,320.7317488294691,7,6,0.1508590244369648,2.6763621385088427,1.0556360969678271,0.008736949864507319,42.0,0.864885662659169
24216.820601052692,0.012513934740884747,70.57689904251362,49.69785097059412,9,3,0.05904639727377045,2.53321973204642,1.235051795810513,0.021163730739239564,27.0,0.6300125936010644
19839.231714999416,0.03839139733609541,44.2581809584572,255.6967522220748,6,7,0.13236879365698334,2.2027900467057546,0.7859016925321078,0.014066049993176358,42.0,0.8269612166585828
11430.777024910321,0.005257661760629079,48.360189123010876,317.7904017214396,9,5,0.20251291933490814,2.0239445560392406,0.8734212321768545,0.013633848784199744,45.0,0.8739678632399553
11687.018405689869,0.00523178975947169,18.545541896881158,258.5074988890895,10,5,0.11349685449502811,3.0768736295961396,1.1914928771256785,0.008388342924461471,50.0,1.0205404385163692
10491.211414989482,0.0406722209384814,31.51896955090401,342.24347246837567,9,5,0.04570553322037996,2.5883475290828746,1.0624382159337604,0.010234648139836548,45.0,0.9100814376666251
16947.294500281023,0.010852465918232834,38.5777827127463,65.00763461349733,5,5,0.3336308196689961,3.4724430033814135,1.6021200402584093,0.010827602348709341,25.0,0.67588066485743
19914.978325258337,0.053693543430378333,52.94735445968726,94.19115484136087,8,4,0.7982870106190461,2.4847696449101098,1.1485103090302882,0.014297551713797652,32.0,0.7016496158900163
13502.900798451315,0.05005388209415809,52.76624286244103,317.51273119182827,7,4,0.14966844555779696,3.2898417409024208,1.3765250840961343,0.006671687457321757,28.0,0.6935359299487287
14098.488906157992,0.0461193830558996,56.8480872565441,75.15599011360267,5,8,0.8489690191017447,2.0038772344106146,0.9663614725863288,0.014449017736541985,40.0,0.7983262379597026
12204.732288888561,0.012408839040995157,34.959677581126414,33.939063708404994,7,5,0.7517236738042308,2.742814547312162,1.4017777507970948,0.010002425067311768,35.0,0.7789320076433885
29537.023985732256,0.054848160007782386,66.33561427888688,159.51657570883305,5,5,0.585045835046067,2.678527657377655,1.3340361431943204,0.037711376449894425,25.0,0.6118660357788012
21388.038343719007,0.02851935692242984,51.849416459817455,20.621645657795952,6,7,0.023520352209610934,2.3673800006525694,0.7680113893505738,0.01704577958495036,42.0,0.8331332365927135
18788.340989836342,0.016129105300438887,37.761345864155544,18.783624764385493,10,4,0.4106659833788959,1.9865618267618836,0.9636740132065399,0.013163539372121436,40.0,0.7974047155717611
14093.267375614008,0.03112048669416317,45.33626801980735,2.246600307659463,6,6,0.5492484333948449,2.226653948857636,1.0133379132654388,0.012357862332544474,36.0,0.7457936242734187
23721.264694128775,0.06169514040660343,39.22950885959221,290.044530856273,7,5,0.05634776368924432,2.229339660553591,1.1209512355372817,0.01784462501769255,35.0,0.737360779914393
13205.082663691728,0.005086461367422079,46.516818130728666,320.7317488294691,8,6,0.056012545637540045,1.8413257598325574,0.8448967097731123,0.012181385122816751,48.0,0.9134234181238183
19318.319579210976,0.013998148232109101,54.9239146272804,29.55156440597341,6,6,0.0296116112753418,4.267112239906511,0.9229566115587919,0.014242077546478058,36.0,0.8482310854753817
11687.018405689869,0.005342682756628813,16.963314873798172,353.3796828918031,9,6,0.06310101594406473,3.9852602463216877,1.2191967222480176,0.007989143923224506,54.0,1.1285064294237441
11687.018405689869,0.00735146335457494,21.614088418721447,17.87007933596628,10,5,0.9523977643598993,2.7365762016005455,1.1109059610204417,0.008405419573477303,50.0,1.0005691392217535
13208.25999230464,1.2680995316311297e-05,33.09318374809913,320.7317488294691,7,6,0.056012545637540045,3.0625374291518224,0.9822208922614533,0.011132858799019934,42.0,0.8780474962849787
19319.61752900441,0.012258459274208067,52.30372526280217,329.35770888383263,9,3,0.27926464679591684,2.622852486858915,1.20999598556089,0.010390767430119453,27.0,0.6326440639653661
23727.346643491746,0.015554169599886092,41.00952193633814,262.5690859531184,6,9,0.03340807892993777,1.8072950131249692,0.7344895196976462,0.021937421537510365,54.0,1.0026583602345154
14353.462996820592,0.009366478657620149,31.47595584944308,76.03697494448363,7,5,0.10203374159043793,2.5542314978862426,1.1478165701595329,0.010292208896251088,35.0,0.7528326788442483
14027.127478841907,0.022575846119053278,50.70072669074211,256.0653619691207,8,5,0.1341774164117794,2.196430525505041,1.058722117842945,0.011735926081407319,40.0,0.8124968565015354
14093.301643783061,0.023481109226392502,69.72680575498892,73.4806375142457,6,6,0.7372458813692192,1.9812277106382201,0.9681406518807038,0.01725086514068098,36.0,0.7326705240994066
14001.475422473324,0.04829104389941919,51.989348406601955,63.27542022935505,6,7,0.9388428141493552,1.8369871461608482,0.9175022133587982,0.01316232236348858,42.0,0.8207261579864166
13447.21371217236,0.07347995163073409,53.59674673966698,78.98248503167017,6,4,0.08090736927769124,4.737523352973827,1.636313010483526,0.008958152091337825,24.0,0.7601264668919075
13237.00471217865,0.019863475029760873,63.68761206840384,333.19489839029177,7,5,0.4541082469010246,2.279878314916978,1.1048113539836484,0.01453858190473528,35.0,0.7382386281071636
13197.862014974917,0.024556431903783996,27.671554431973796,320.7317488294691,8,7,0.33194673183203904,1.91992048566311,0.8846731236060379,0.008905000367299177,56.0,1.049407635660073
13438.997332864305,0.07347995163073409,53.59674673966698,69.71607636317677,6,4,0.02692610977703322,4.6078433313745935,1.6932193735011745,0.008913714271876925,24.0,0.7530841094589688
14142.560487288876,0.024888330260029776,46.10150829480578,67.39312599435046,5,4,0.7843462123827547,6.537696520875471,3.5430015389679665,0.00678228973505358,20.0,1.1030917262335567
13502.900798451315,0.1802968361195627,52.139333308304664,312.0510339918286,8,4,0.007907786743634869,4.338571303343858,1.202131950184477,0.010899351351371718,32.0,0.8075276932577755
24409.032450689505,0.0012671939754446554,67.93281903051408,100.88502717709662,6,9,0.38309136670270033,1.2538112602947873,0.6548156147525428,0.026710938234691603,54.0,0.975825450886578
12953.8693280148,0.0004375882818166404,32.511472412792074,320.7317488294691,7,5,0.056012545637540045,3.209494786168147,1.2041181621309875,0.013286207445153825,35.0,0.7870553663714495
12610.937566917852,0.0031187440319260743,39.27287369439775,307.92887492382926,7,7,0.19796635608500307,1.9261529172697371,0.8713166695054821,0.014035890733935887,49.0,0.9349756499818012
12163.935248807178,0.0005843704224011989,50.144982010358525,207.47472416190107,8,7,0.23550850017434177,1.498675288419483,0.7053334168712696,0.014104512828419445,56.0,1.020721035866507
19148.244737995054,0.004823002043969254,52.08263996296838,97.54376595919413,3,9,0.677837397639408,2.9652453018034968,1.3388082556291334,0.01488969919884093,27.0,0.6581653389194496
